name,threads,outer,inner,N,nnz,diarow_sd,diarow_mflops,diarow_sum,bdiarow_sd,bdiarow_mflops,bdiarow_sum,diannz_sd,diannz_mflops,diannz_sum,bdiannz_sd,bdiannz_mflops,bdiannz_sum
cit-HepPh,5,30,500,34546,421578,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
amazon0601,5,30,25,403394,3387388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
halfb,5,30,25,224617,12387821,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
shipsec1,5,30,25,140874,3568176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fullb,5,30,25,199187,11708077,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
thread,5,30,25,29736,4444880,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
troll,5,30,25,213453,11985111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
crplat2,5,30,500,18010,960946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fcondp2,5,30,25,201822,11294316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
m_t1,5,30,25,97578,9753570,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ship_001,5,30,25,34920,3896496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
shipsec5,5,30,25,179860,4598604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
shipsec8,5,30,25,114919,3303553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
x104,5,30,25,108384,8713602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
trdheim,5,30,25,22098,1935324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tsyl201,5,30,25,20685,2454957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ship_003,5,30,25,121728,3777036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mark3jac100sc,5,30,500,45769,268563,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac160,5,30,500,47430,564952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
jan99jac060,5,30,500,20614,111903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mark3jac060,5,30,500,27449,160723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mark3jac100,5,30,500,45769,268563,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
jan99jac100sc,5,30,500,34454,190224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac100,5,30,500,29610,335972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac060sc,5,30,500,17730,183325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
jan99jac080sc,5,30,500,27534,151063,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
jan99jac120,5,30,500,41374,229385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac140,5,30,500,41490,488633,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac050sc,5,30,500,14760,145157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mark3jac140,5,30,500,64089,376395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mark3jac040,5,30,500,18289,106803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mark3jac080sc,5,30,500,36609,214643,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
jan99jac060sc,5,30,500,20614,111903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
jan99jac020sc,5,30,5000,6774,33744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac140sc,5,30,500,41490,488633,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
jan99jac020,5,30,5000,6774,33744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
jan99jac100,5,30,500,34454,190224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac180sc,5,30,500,53370,641290,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac180,5,30,500,53370,641290,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac080,5,30,500,23670,259648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac010,5,30,5000,2880,18229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac010sc,5,30,5000,2880,18229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac020sc,5,30,5000,5850,42568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac120,5,30,500,35550,412306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
jan99jac080,5,30,500,27534,151063,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac200,5,30,500,59310,717620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mark3jac120,5,30,500,54929,322483,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mark3jac060sc,5,30,500,27449,160723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac040,5,30,500,11790,107383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mark3jac120sc,5,30,500,54929,322483,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac040sc,5,30,500,11790,107383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac200sc,5,30,500,59310,717620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mark3jac020,5,30,2500,9129,52883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac060,5,30,500,17730,183325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac080sc,5,30,500,23670,259648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mark3jac140sc,5,30,500,64089,376395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
jan99jac040sc,5,30,2500,13694,72734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
jan99jac120sc,5,30,500,41374,229385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac160sc,5,30,500,47430,564952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mark3jac080,5,30,500,36609,214643,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mark3jac040sc,5,30,500,18289,106803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mark3jac020sc,5,30,2500,9129,52883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac100sc,5,30,500,29610,335972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac120sc,5,30,500,35550,412306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
g7jac020,5,30,5000,5850,42568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
jan99jac040,5,30,2500,13694,72734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
t2dal_bci,5,30,5000,4257,37465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
flowmeter5,5,30,2500,9669,67391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spiral,5,30,5000,1434,18228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rail_79841,5,30,500,79841,553921,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
t3dh_a,5,30,25,79171,4352105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
piston,5,30,500,2025,100015,545.151558558,10639.893617,38342,551.415980653,10454.5296167,38342,1627.95362367,9260.64814815,38342,551.436983002,10602.2968198,38342
gyro_m,5,30,500,17361,340431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
gyro_k,5,30,25,17361,1021159,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
gyro,5,30,25,17361,1021159,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rail_20209,5,30,500,20209,139233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
t2dah_a,5,30,500,11445,176117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
flowmeter0,5,30,2500,9669,67391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
boneS10,5,30,25,914898,40878708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
t3dl_a,5,30,500,20360,509866,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
filter2D,5,30,5000,1668,10750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
chipcool1,5,30,500,20082,281150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
t2dah_e,5,30,500,11445,176117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
gas_sensor,5,30,25,66917,1703365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rail_1357,5,30,25000,1357,8985,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
t3dl,5,30,500,20360,509866,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
t2dal_a,5,30,5000,4257,37465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
t2dal_e,5,30,25000,4257,4257,1480.6801013,25041.1764706,12040,2818.40206702,21356.187291,12040,1426.9613826,25440.2390438,12040,1184.13667898,22405.2631579,12040
LF10,5,30,500000,18,82,62.4127319063,343.911645463,35453,1.2148023667,131.025299601,35453,59.2348139076,511.860174782,35453,1.0539176869,168.550873587,35453
LFAT5000,5,30,2500,19994,79966,492.110083912,10448.5191638,9683,484.496225664,10349.3528904,9683,750.834458601,9759.88608625,9683,741.752746836,9736.12012987,9683
chipcool0,5,30,500,20082,281150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
boneS01,5,30,25,127224,5516602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LFAT5,5,30,500000,14,46,2.72850999869,118.56688719,18025,0.918517976689,66.3429642806,18025,2.4158830698,116.190957312,18025,0.474342227878,72.1116162408,18025
t3dh,5,30,25,79171,4352105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
t2dal,5,30,5000,4257,37465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
t3dl_e,5,30,5000,20360,20360,2054.3142992,30088.6699507,64507,3574.12464099,25556.4853556,64507,5355.00368099,20775.5102041,64507,3248.54455043,17401.7094017,64507
t2dah,5,30,500,11445,176117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
inlet,5,30,500,11730,328323,1056.69441972,15153.3692308,49884,1059.35977111,14901.1951589,49884,756.178155301,14337.2489083,49884,530.696867473,14358.148688,49884
filter3D,5,30,25,106437,2707179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rail_5177,5,30,5000,5177,35185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
t3dh_e,5,30,25,79171,4352105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LF10000,5,30,2500,19998,99982,939.841727174,19553.1942634,25700,863.040854878,19477.012987,25700,996.375020805,19578.7206266,25700,1657.55946232,18912.1059269,25700
CurlCurl_0,5,30,500,11083,113343,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CurlCurl_2,5,30,25,806529,8921789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CurlCurl_1,5,30,25,226451,2472071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CurlCurl_4,5,30,25,2380515,26515867,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CurlCurl_3,5,30,25,1219574,13544618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Hamrle3,5,30,25,1447360,5514242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Hamrle1,5,30,500000,32,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Hamrle2,5,30,5000,5952,22162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity18,5,30,500,4562,138040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity26,5,30,500,4562,138040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity10,5,30,2500,2597,76171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity08,5,30,5000,1182,29675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity25,5,30,500,4562,131735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity21,5,30,500,4562,131735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity04,5,30,25000,317,5923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity11,5,30,2500,2597,71601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity06,5,30,5000,1182,29675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity22,5,30,500,4562,138040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity24,5,30,500,4562,138040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity12,5,30,2500,2597,76258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity03,5,30,25000,317,7311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity01,5,30,25000,317,7280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity15,5,30,2500,2597,71601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity07,5,30,5000,1182,32702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity23,5,30,500,4562,131735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity20,5,30,500,4562,138040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity09,5,30,5000,1182,32702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity16,5,30,500,4562,137887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity13,5,30,2500,2597,71601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity05,5,30,5000,1182,32632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity14,5,30,2500,2597,76258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity02,5,30,25000,317,5923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity19,5,30,500,4562,131735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cavity17,5,30,500,4562,131735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Linux_call_graph,5,30,25,324085,1208908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
raefsky6,5,30,500,3402,130371,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
appu,5,30,25,14000,1853104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
venkat50,5,30,25,62424,1717777,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
raefsky2,5,30,500,3242,293551,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
olafu,5,30,25,16146,1015156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
venkat01,5,30,25,62424,1717792,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
raefsky3,5,30,25,21200,1488768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
raefsky4,5,30,25,19779,1316789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
raefsky1,5,30,500,3242,293409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
raefsky5,5,30,500,6316,167178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bbmat,5,30,25,38744,1771722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
venkat25,5,30,25,62424,1717763,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
shyy41,5,30,5000,4720,20042,516.374617714,18001.7964072,32988,1912.23414079,15496.3917526,32988,885.9054999,15822.6315789,32988,487.243308707,15107.0351759,32988
shyy161,5,30,500,76480,329762,3905.50798807,13034.0711462,62888,2479.9368336,14505.659824,62888,537.845661934,18807.7186312,62888,702.807436399,17760.9694794,62888
shallow_water1,5,30,500,81920,327680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
shallow_water2,5,30,500,81920,327680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
shermanACa,5,30,5000,3432,25220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
e40r0100,5,30,500,17281,553562,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
shermanACb,5,30,500,18510,145149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
shermanACd,5,30,2500,6136,53329,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
swang2,5,30,5000,3169,20841,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
swang1,5,30,5000,3169,20841,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
wang1,5,30,5000,2903,19093,624.48435178,11432.9341317,59271,223.363868095,10490.6593407,59271,279.239357679,10320.5405405,59271,170.824263849,9610.5704698,59271
wang2,5,30,5000,2903,19093,1851.159643,9578.42809365,43387,207.205828265,10568.0811808,43387,255.910484226,10210.1604278,43387,424.476557528,9390.0,43387
wang3,5,30,500,26064,177168,726.743866616,9508.1216458,28640,1080.33947158,9163.86206897,28640,227.531793973,8962.96795953,28640,258.238841587,9070.03412969,28640
wang4,5,30,500,26068,177196,972.302937324,6298.43601896,8044,174.748396289,7887.06231454,8044,326.439185393,7922.32488823,8044,482.360223247,7805.99118943,8044
coater2,5,30,500,9540,207308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
coater1,5,30,5000,1348,19457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
nd12k,5,30,25,36000,14220946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
nd24k,5,30,25,72000,28715634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
nd3k,5,30,25,9000,3279690,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
nd6k,5,30,25,18000,6897316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
S80PI_n,5,30,5000,4182,10261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bips98_1142,5,30,5000,9735,40983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
S40PI_n,5,30,25000,2182,5341,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bips07_3078,5,30,2500,21128,75729,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
nopss_11k,5,30,5000,11685,44941,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bips98_606,5,30,5000,7135,34738,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
S10PI_n,5,30,250000,682,1633,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bips07_1693,5,30,5000,13275,49044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
S20PI_n,5,30,25000,1182,2881,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
juba40k,5,30,500,40337,144945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
S80PI_n1,5,30,25000,4028,9927,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bips07_1998,5,30,2500,15066,62198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bauru5727,5,30,500,40366,145019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bips07_2476,5,30,2500,16861,66498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
M80PI_n1,5,30,25000,4028,9927,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
S40PI_n1,5,30,25000,2028,5007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
M10PI_n1,5,30,250000,528,1317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
M40PI_n,5,30,25000,2182,5341,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
S10PI_n1,5,30,250000,528,1317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
M10PI_n,5,30,250000,682,1633,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
M80PI_n,5,30,5000,4182,10261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mimo28x28_system,5,30,5000,13251,48737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
M20PI_n1,5,30,25000,1028,2547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
M40PI_n1,5,30,25000,2028,5007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mimo8x8_system,5,30,5000,13309,48872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ww_vref_6405,5,30,5000,13251,48737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
xingo3012,5,30,2500,20944,74386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
xingo_afonso_itaipu,5,30,5000,13250,48735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bips98_1450,5,30,5000,11305,44678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
S20PI_n1,5,30,25000,1028,2547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
M20PI_n,5,30,25000,1182,2881,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ww_36_pmec_36,5,30,250000,66,1194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
zeros_nopss_13k,5,30,5000,13296,48827,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mimo46x46_system,5,30,5000,13250,48735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
descriptor_xingo6u,5,30,2500,20738,73916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex21,5,30,5000,656,18964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex28,5,30,2500,2603,77031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex40,5,30,500,7740,456188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex2,5,30,5000,441,26839,59.3170325381,2034.79909022,35904,15.9673834796,2044.09748667,35904,36.2384620064,1917.07142857,35904,17.1496180582,1909.79601518,35904
ex19,5,30,500,12005,259577,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex9,5,30,2500,3363,99471,282.78053031,5980.22044088,2746,105.173778963,5968.26,2746,564.883433726,4901.65900131,2746,62.4378591797,5237.15338715,2746
ex29,5,30,5000,2870,23754,1059.041595,22409.4339623,55180,1072.29435816,20655.6521739,55180,1733.30723455,22062.5386997,55180,867.969876422,20897.9472141,55180
ex25,5,30,5000,848,24369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex1,5,30,25000,216,4317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex33,5,30,5000,1733,22189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex22,5,30,5000,839,22460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex20,5,30,2500,2203,67830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex15,5,30,2500,6867,98671,625.407679589,14596.3017751,3483,131.918266869,14553.2448378,3483,1936.3695604,13040.2202643,3483,1704.44425103,13653.7361624,3483
ex11,5,30,25,16614,1096948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex4,5,30,5000,1601,31849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex27,5,30,5000,974,37652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex12,5,30,2500,3973,79077,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex14,5,30,2500,3251,65875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex36,5,30,2500,3079,53099,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex6,5,30,5000,1651,49062,68.0004483168,3749.96178344,45187,259.817811044,3454.25956348,45187,70.7850384737,3489.47368421,45187,155.433639242,3392.16409311,45187
ex24,5,30,5000,2283,47901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex5,5,30,250000,27,279,16.826445301,571.097161572,14685,6.09352304962,381.182257036,14685,20.0170236401,577.799254453,14685,5.82136136739,393.21619844,14685
ex13,5,30,2500,2568,75628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex37,5,30,2500,3565,67591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex7,5,30,5000,1633,46626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex8,5,30,2500,3096,90841,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex23,5,30,5000,1409,42760,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex31,5,30,2500,3909,91223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex10hs,5,30,2500,2548,57308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex32,5,30,5000,1159,11047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex35,5,30,500,19716,227872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex18,5,30,2500,5773,71701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex26,5,30,2500,2163,74464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex3,5,30,2500,1821,52685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex10,5,30,2500,2410,54840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fd12,5,30,5000,7500,28462,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fd18,5,30,2500,16428,63406,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fd15,5,30,5000,11532,44206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
sinc12,5,30,500,7500,283992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
